date,product,region,customer_id,customer_type,salesperson,quantity,price,discount,revenue
2023-05-08,Product A,North,CUST3221,new,Emily Davis,4,111.90397397959153,0.09570848174442188,404.7752581153501
2023-05-08,Product A,Central,CUST4373,returning,Robert Wilson,2,100.30153300368303,0.026253569549592404,195.3365194620802
2023-05-08,Product C,Central,CUST3211,returning,Mike Brown,3,504.3654948727689,0.04075429379342162,1451.4313059463786
2023-05-08,Product C,East,CUST3079,new,Emily Davis,3,503.67095811883655,0.09251548183905436,1371.2207902204027
2023-05-08,Product B,West,CUST4300,new,Mike Brown,3,262.6365541976258,0.05167689071440567,747.192941066241
2023-05-08,Product E,North,CUST4298,returning,Robert Wilson,4,1629.94347516169,0.07131687630002831,6054.8039918701825
2023-05-08,Product A,East,CUST3373,new,Emily Davis,1,87.94209614148372,0.08726121748775853,80.26816176375233
2023-05-08,Product C,South,CUST2625,returning,Sarah Johnson,2,470.0323063936066,0.010064439431196249,930.6033894304053
2023-05-08,Product B,Central,CUST2744,returning,Emily Davis,4,268.24763790493176,0.007331645212076543,1065.123765579341
2023-05-08,Product E,Central,CUST1072,returning,Sarah Johnson,3,1586.4235635158461,0.055644431942525545,4494.44377651131
2023-05-08,Product C,West,CUST1991,new,Sarah Johnson,1,456.3916654285291,0.0017714909508969258,455.5831717231577
2023-05-08,Product A,East,CUST4336,returning,Robert Wilson,4,90.85660030078691,0.048750227862027984,345.7092813334174
2023-05-08,Product C,Central,CUST3862,returning,Robert Wilson,3,578.3750333868442,0.09015856262098629,1578.688715162464
2023-05-08,Product A,West,CUST1332,returning,Emily Davis,4,117.26157320630128,0.04154964455368389,449.5575860790947
2023-05-08,Product B,Central,CUST4330,returning,Robert Wilson,1,214.18498219192423,0.08459681446546412,196.0656149921453
2023-05-08,Product C,East,CUST2896,new,Emily Davis,4,547.676476605404,0.0982587811551801,1975.449814187174
2023-05-08,Product B,Central,CUST1684,returning,Robert Wilson,1,237.57949022880572,0.07930123987693986,218.73914208433013
2023-05-08,Product C,West,CUST1499,returning,John Smith,4,561.222363531681,0.04071650620891203,2153.4853987294523
2023-05-08,Product A,West,CUST1280,new,John Smith,1,92.62454504084883,0.05683550459866207,87.36018228523069
2023-05-08,Product C,West,CUST3675,returning,Emily Davis,2,493.7502120868828,0.06939391279828175,918.9739058503851
2023-05-08,Product B,South,CUST3993,returning,Mike Brown,3,244.2858309579419,0.024482481846232387,714.9153226086669
2023-05-08,Product C,North,CUST4748,returning,Robert Wilson,1,471.8045233380172,0.06086723455998136,443.0870867495419
2023-05-08,Product B,Central,CUST1247,returning,Robert Wilson,1,223.97797388440475,0.03892597862411021,215.2594120607089
2023-05-08,Product B,North,CUST2867,returning,Robert Wilson,1,276.4287231837216,0.005566614605619913,274.88995101583424
2023-05-08,Product B,Central,CUST3879,returning,Sarah Johnson,2,247.49283530283847,0.0363128442846072,477.0113330258611
2023-05-08,Product D,East,CUST4176,new,John Smith,2,62.678587545933915,0.047291597097845764,119.4288340740991
2023-05-08,Product C,East,CUST1718,returning,Emily Davis,4,549.6241600221853,0.04666458007513755,2095.9047175823994
2023-05-08,Product C,North,CUST2675,new,Sarah Johnson,3,549.4380242211339,0.09340768492714845,1494.3488711030739
2023-05-08,Product A,North,CUST2073,returning,Sarah Johnson,3,93.90257124646965,0.04005893573198112,270.42280253951867
2023-05-08,Product A,North,CUST4188,returning,Robert Wilson,1,106.77305651094295,0.06965307936042224,99.33598433223139
2023-05-08,Product B,West,CUST2507,returning,Mike Brown,2,202.3063386997227,0.019003781452016078,396.92350650543125
2023-05-09,Product B,South,CUST2774,returning,John Smith,2,297.9890971065343,0.022473164417169803,582.5846782654703
2023-05-09,Product B,East,CUST3691,returning,John Smith,2,255.37558363378986,0.0304084828511748,495.219999156506
2023-05-09,Product A,Central,CUST4596,new,John Smith,4,96.1932878339934,0.05395035904500061,364.01450167052144
2023-05-09,Product D,North,CUST4158,new,Sarah Johnson,3,83.2456739229212,0.036768952253635315,240.55445313938287
2023-05-09,Product B,West,CUST1262,returning,Sarah Johnson,2,284.33611288719896,0.06345189544062467,532.5888951645735
2023-05-09,Product A,North,CUST1453,returning,Robert Wilson,3,83.69425832957049,0.01726032292411297,246.74900521172393
2023-05-09,Product A,North,CUST3430,new,Mike Brown,3,83.51024223079985,0.0510852364963798,237.7323052697084
2023-05-09,Product A,East,CUST1785,new,Robert Wilson,2,119.62929745503106,0.06695972165770953,223.23790599066967
2023-05-09,Product B,South,CUST2977,returning,Emily Davis,1,269.73257703179155,0.04932921760875567,256.42688004321985
2023-05-09,Product B,Central,CUST2169,returning,Emily Davis,2,220.05185900643087,0.013778552067509687,434.0397260191169
2023-05-09,Product E,North,CUST1820,returning,Emily Davis,2,1418.3633300424258,0.09043103719872736,2580.198525964097
2023-05-09,Product A,Central,CUST4043,new,Robert Wilson,3,80.53352179338052,0.0006449442964700848,241.44474647347567
2023-05-09,Product C,South,CUST4741,returning,Mike Brown,4,507.9821731470012,0.032695842027017655,1965.4930730449828
2023-05-09,Product A,North,CUST1904,returning,Robert Wilson,4,101.52873734929177,0.06871225203598057,378.20987663860944
2023-05-09,Product B,North,CUST2537,new,Emily Davis,2,251.42071744772863,0.0978034188885685,453.661823403848
2023-05-09,Product B,North,CUST4847,returning,Sarah Johnson,2,208.92810762791495,0.06140649847273984,392.19712821189796
2023-05-09,Product C,North,CUST4140,returning,Robert Wilson,1,511.98233724894925,0.03016035662971646,496.54076736940516
2023-05-09,Product E,South,CUST2689,returning,Robert Wilson,3,1633.7125078052125,0.046340354738603456,4674.017071957876
2023-05-09,Product C,West,CUST4995,new,Mike Brown,2,414.79777684038106,0.025674408743455793,808.2961783438087
2023-05-09,Product C,West,CUST3570,returning,Sarah Johnson,1,509.91067465727957,0.0682229267576584,475.1230760471878
2023-05-09,Product C,Central,CUST1969,returning,Mike Brown,1,567.2792014567991,0.025991647385772365,552.5346804832515
2023-05-09,Product E,Central,CUST2023,new,Mike Brown,1,1306.6519221693218,0.008851905256306759,1295.085563151308
2023-05-09,Product A,North,CUST4486,new,Robert Wilson,2,93.36002875306374,0.013803091519663658,184.14274346381356
2023-05-09,Product A,Central,CUST2565,returning,Emily Davis,1,116.09126281762494,0.00752576013082058,115.21758782037544
2023-05-09,Product C,Central,CUST4742,returning,Robert Wilson,1,449.4935459002675,0.04311064873455374,430.1155875345121
2023-05-09,Product A,South,CUST4279,returning,Sarah Johnson,4,101.89953732597886,0.0931224759178898,369.6416004611851
2023-05-09,Product E,East,CUST2198,returning,Sarah Johnson,3,1665.8791586858915,0.0437986021561966,4778.747940522926
2023-05-09,Product C,North,CUST1898,new,Robert Wilson,3,429.5068678119127,0.020126360226089247,1262.5873736122523
2023-05-09,Product B,Central,CUST3624,returning,John Smith,4,221.61853323786679,0.01847881150741403,870.0931445424587
2023-05-09,Product E,South,CUST3841,new,Mike Brown,3,1642.8250830085237,0.08375059576869369,4515.712510688419
2023-05-09,Product B,West,CUST1650,returning,Mike Brown,1,234.77397822959256,0.05823617157400163,221.10164055230308
2023-05-09,Product A,Central,CUST2053,returning,Emily Davis,4,92.27926597973041,0.01910354777600769,362.06561845340684
2023-05-09,Product B,North,CUST4346,returning,John Smith,1,201.94492424920313,0.048682942793742134,192.1136510544926
2023-05-09,Product A,West,CUST2969,returning,Mike Brown,2,88.75363267803105,0.00027943838203846604,177.45766301303092
2023-05-09,Product B,East,CUST1332,new,Robert Wilson,2,256.59948382691914,0.0877598373161419,468.16070974172544
2023-05-09,Product A,West,CUST4430,returning,John Smith,4,91.45586313710314,0.027559261664396983,355.7416282966578
2023-05-09,Product B,West,CUST4106,returning,Sarah Johnson,2,258.81036318885305,0.06672596459823492,483.0819841141147
2023-05-10,Product C,Central,CUST2557,returning,Mike Brown,2,599.4714697329422,0.09576362939984355,1084.1278121393143
2023-05-10,Product A,Central,CUST3620,returning,Emily Davis,3,97.18405656670588,0.05969513962618159,274.14792222155296
2023-05-10,Product C,East,CUST1316,new,Emily Davis,4,485.3932788382018,0.05554413024408264,1833.7301253552416
2023-05-10,Product B,South,CUST1837,new,Emily Davis,1,204.48163106708074,0.04766196381514484,194.73563496629973
2023-05-10,Product B,North,CUST4063,new,Robert Wilson,2,244.2605029780933,0.05333268427529364,462.46686938367645
2023-05-10,Product A,Central,CUST1744,new,Mike Brown,4,117.6614498415397,0.006637625308440854,467.5218288969747
2023-05-10,Product B,North,CUST3297,returning,Mike Brown,3,202.0994070851454,0.04192369414973601,580.8799600639942
2023-05-10,Product C,North,CUST2036,returning,John Smith,3,515.0881853061331,0.08894061171015648,1407.8277810609936
2023-05-10,Product C,North,CUST4810,new,John Smith,3,526.686406256392,0.07689678431033738,1458.5577458259227
2023-05-10,Product A,South,CUST3775,returning,Sarah Johnson,1,95.46658227208016,0.026855410620967947,92.90278800458303
2023-05-10,Product B,East,CUST1985,returning,Mike Brown,1,295.5462143628779,0.009926014930919491,292.61261822633526
2023-05-10,Product D,South,CUST1313,returning,Robert Wilson,1,63.25689434108428,0.00812805233206938,62.742738993515765
2023-05-10,Product D,South,CUST1522,returning,John Smith,4,75.44233481867069,0.02873799152555684,293.097094559934
2023-05-10,Product B,East,CUST3007,returning,Sarah Johnson,4,213.42969643951866,0.006625469695419994,848.0624978146237
2023-05-10,Product D,North,CUST1651,returning,Sarah Johnson,2,77.18303708632679,0.07858716255931056,142.23488240800467
2023-05-10,Product B,Central,CUST4554,returning,Mike Brown,3,232.18275081690797,0.07381685856966183,645.1312486126237
2023-05-10,Product E,Central,CUST3617,new,Mike Brown,1,1267.4428267667695,0.041143057638713,1215.296353491331
2023-05-10,Product A,South,CUST4174,new,Sarah Johnson,1,101.22024400358171,0.017686321209391564,99.43003025524138
2023-05-10,Product B,South,CUST1846,returning,Mike Brown,4,266.15767405740587,0.09737129016417351,960.9662317893628
2023-05-10,Product A,West,CUST2577,returning,Sarah Johnson,4,101.68167938215795,0.03268201322002092,393.43406956942533
2023-05-10,Product A,West,CUST3853,returning,John Smith,1,107.57136327003857,0.05931917575579459,101.19031866593274
2023-05-10,Product B,West,CUST4185,returning,Emily Davis,1,279.70628832022294,0.05637176795476178,263.93875033954765
2023-05-10,Product B,South,CUST4625,returning,Sarah Johnson,4,282.04993781642384,0.012778295457384327,1113.7832815090749
2023-05-10,Product D,West,CUST1814,returning,John Smith,4,81.08540121530548,0.08174764393049207,297.8274428351824
2023-05-10,Product C,East,CUST2929,returning,Mike Brown,1,458.11584578093243,0.005695286729568117,455.5067446838514
2023-05-10,Product A,West,CUST3101,returning,Mike Brown,2,116.28962735109572,0.00350876112163,231.76318965559472
2023-05-10,Product B,Central,CUST2977,returning,John Smith,4,212.75912392873772,0.053560949956665375,805.4541725566665
2023-05-11,Product C,North,CUST4059,returning,Sarah Johnson,4,444.13820656781104,0.05370742159033261,1681.1387546531976
2023-05-11,Product A,East,CUST3656,returning,John Smith,4,111.33056795159104,0.003920149908252746,443.5765417433995
2023-05-11,Product B,South,CUST1065,returning,Robert Wilson,3,243.5459884789148,0.03945527783936453,701.8104415104497
2023-05-11,Product A,East,CUST3581,returning,John Smith,1,104.90751254786193,0.04532318012500003,100.15277046018949
2023-05-11,Product D,North,CUST2289,returning,Sarah Johnson,4,78.72059982342192,0.029520900087836244,305.5867874447206
2023-05-11,Product C,North,CUST4823,returning,Emily Davis,3,451.81082983262314,0.007251549633756249,1345.6035035250698
2023-05-11,Product A,Central,CUST4285,new,Emily Davis,2,91.10477998477555,0.08523286764854424,166.67931666036688
2023-05-11,Product A,North,CUST2256,returning,John Smith,3,116.75411423532415,0.09034002408930235,318.61963422833946
2023-05-11,Product C,Central,CUST4088,returning,Mike Brown,3,580.6305022404587,0.05828860015472177,1640.3590891731878
2023-05-11,Product C,North,CUST3786,returning,John Smith,4,443.43106669821304,0.044299153865631824,1695.1497825829906
2023-05-11,Product A,East,CUST1562,returning,John Smith,1,112.66714957103694,0.007142764673293578,111.86239463524026
2023-05-11,Product B,East,CUST3030,returning,Robert Wilson,2,269.54181659859245,0.030069118672374207,522.8738634562441
2023-05-11,Product C,East,CUST2193,returning,Mike Brown,4,595.7192667825966,0.05879422383882646,2242.777659465116
2023-05-11,Product A,West,CUST1393,returning,Sarah Johnson,1,99.17301111086061,0.05745669036600475,93.47485811879955
2023-05-11,Product B,Central,CUST4451,returning,Robert Wilson,4,294.70883247526945,0.03371696028343157,1139.0885859020973
2023-05-11,Product B,Central,CUST4912,returning,John Smith,1,253.64303967894918,0.07387972898494148,234.90396064855167
2023-05-11,Product D,North,CUST2925,returning,Mike Brown,1,69.66580351943888,0.07131642687573407,64.69748733700557
2023-05-11,Product B,East,CUST1547,new,Sarah Johnson,1,276.8729228012081,0.013845385365700536,273.03951048769756
2023-05-11,Product C,South,CUST1453,returning,Robert Wilson,1,570.1044219209948,0.052423403788328854,540.2176076091187
2023-05-11,Product B,South,CUST1334,returning,Robert Wilson,2,212.5796992437946,0.008967825665938012,421.3466431217174
2023-05-11,Product C,East,CUST1455,returning,John Smith,2,434.2728730590972,0.013245679086687846,857.0412678930049
2023-05-11,Product A,Central,CUST2484,returning,John Smith,1,82.34028605797747,0.06634986303769468,76.87701935554607
2023-05-11,Product C,West,CUST2073,returning,Robert Wilson,2,505.60677656076547,0.037432556461285384,973.3612446998922
2023-05-11,Product A,East,CUST2369,new,Emily Davis,3,98.77707006635833,0.02956339850968406,287.57065254110285
2023-05-11,Product A,West,CUST4924,returning,Mike Brown,4,98.57052123103934,0.01633814564645505,387.8402467948785
2023-05-11,Product B,Central,CUST3324,new,Robert Wilson,2,298.77733321371227,0.08014432687281142,549.6640499168911
2023-05-11,Product C,East,CUST3105,returning,Mike Brown,2,488.91618060301306,0.054329336037107524,924.7073782661056
2023-05-11,Product B,South,CUST2321,new,Robert Wilson,2,238.0105998715804,0.03173895736332725,460.9127831804728
2023-05-11,Product C,West,CUST2135,new,John Smith,3,462.9114232051256,0.07867967090645761,1279.469114305519
2023-05-11,Product C,East,CUST3665,returning,Mike Brown,2,545.078249231789,0.09787479146154876,983.457658516003
2023-05-11,Product C,Central,CUST3667,returning,Emily Davis,2,427.59020209367145,0.03077540440643939,828.861881408015
2023-05-11,Product B,Central,CUST4182,returning,Robert Wilson,3,272.7825669173944,0.09367135596314982,741.6919619734001
2023-05-11,Product A,South,CUST1764,returning,Robert Wilson,1,94.55046219926943,0.0027161301453653367,94.29365083863178
2023-05-11,Product B,East,CUST1276,returning,Robert Wilson,4,211.86806152573837,0.04984902270344143,805.2265828664309
2023-05-12,Product D,West,CUST4123,returning,John Smith,4,87.28706830033762,0.07917178815635284,321.50558008029674
2023-05-12,Product E,West,CUST4387,returning,John Smith,4,1397.6720615745242,0.092395490982493,5074.1338608513315
2023-05-12,Product E,East,CUST1874,returning,John Smith,4,1725.3339926097638,0.03513928888445126,6658.8279320851425
2023-05-12,Product E,South,CUST2276,returning,John Smith,3,1422.7157919891147,0.0504578002897229,4052.786048063679
2023-05-12,Product A,Central,CUST3832,returning,Sarah Johnson,3,97.61871723914282,0.06038953001447722,275.17070635336455
2023-05-12,Product C,South,CUST1055,returning,Emily Davis,1,420.28162924750615,0.07146489034571513,390.24624869901464
2023-05-12,Product A,Central,CUST2301,returning,Mike Brown,2,119.8870273619885,0.018451199559871158,235.34993579098543
2023-05-12,Product B,South,CUST1599,new,Emily Davis,1,296.6311858219486,0.07457977034187242,274.50850010711036
2023-05-12,Product E,West,CUST2809,returning,Robert Wilson,2,1304.6329597497704,0.023468353288525024,2548.0307450770174
2023-05-12,Product A,Central,CUST4011,returning,Mike Brown,3,107.81317625810267,0.03323371802203223,312.6904306778437
2023-05-12,Product C,Central,CUST1547,returning,John Smith,2,550.9802158562313,0.09518838057611306,997.0666027587988
2023-05-12,Product B,North,CUST4310,returning,John Smith,1,247.87022008507856,0.0867031598776684,226.37908876412914
2023-05-12,Product A,West,CUST2008,returning,Mike Brown,1,92.55067905153753,0.07790979397931702,85.34007471398635
2023-05-12,Product B,Central,CUST3455,new,Robert Wilson,4,254.70391436206558,0.043377108153330804,974.6223804868222
2023-05-12,Product A,North,CUST1996,new,Mike Brown,2,119.56156967023182,0.02191998033894046,233.88156482753496
2023-05-12,Product E,West,CUST4243,returning,Emily Davis,2,1796.2288849557474,0.06739812723165507,3350.332844060652
2023-05-12,Product B,Central,CUST4154,returning,Sarah Johnson,1,202.48344074800144,0.09076462659883303,184.10510685606218
2023-05-12,Product D,West,CUST4287,new,Emily Davis,3,69.37676110410787,0.03426113704614734,200.99950315230663
2023-05-12,Product E,West,CUST2363,new,Emily Davis,3,1795.6347717561764,0.046486152712957376,5136.487858618867
2023-05-12,Product C,West,CUST1391,returning,John Smith,1,480.4836988513964,0.05552382299059985,453.8054070065028
2023-05-12,Product C,East,CUST4648,returning,Sarah Johnson,4,545.5582977385793,0.061464567953117034,2048.103170699358
2023-05-12,Product D,South,CUST2265,returning,Robert Wilson,1,64.43733409036587,0.02623481500667757,62.74683255098164
2023-05-12,Product A,South,CUST2524,returning,Mike Brown,2,115.94904454442118,0.07891439512929121,213.5979916567579
2023-05-12,Product A,South,CUST4759,returning,John Smith,1,95.05482509193071,0.02919669606508686,92.27953825420161
2023-05-12,Product A,North,CUST1798,new,Robert Wilson,4,91.43075600879608,0.035611823021709246,352.698960428279
2023-05-12,Product C,West,CUST1626,returning,Mike Brown,3,466.19568504761054,0.027893530863768768,1359.5755239545374
2023-05-12,Product D,East,CUST3345,new,John Smith,2,66.86574827470491,0.05759107583686371,126.02975578985549
2023-05-12,Product B,North,CUST1094,returning,Mike Brown,4,250.78200146908026,0.07006122236383165,932.8476315972331
2023-05-12,Product C,West,CUST3863,returning,John Smith,3,528.7694405623093,0.07649393184016162,1464.9653610503271
2023-05-12,Product A,North,CUST3550,new,Emily Davis,2,105.13629985754214,0.08712969832225723,191.95161153647223
2023-05-12,Product A,North,CUST4968,returning,John Smith,4,92.64205180675484,0.06677560251985357,345.82329191473315
2023-05-12,Product A,Central,CUST3784,returning,Robert Wilson,3,91.00307140551692,0.09069104318295862,248.24972378069194
2023-05-12,Product B,West,CUST1502,returning,John Smith,2,296.9526560639887,0.09158577418457908,539.5120343244024
2023-05-12,Product B,Central,CUST1617,returning,Mike Brown,2,292.32258784862324,0.017033163436986954,574.6868188669494
2023-05-12,Product C,East,CUST2090,returning,Robert Wilson,3,565.8654920124194,0.03407634893488872,1639.748586169175
2023-05-12,Product C,South,CUST2811,returning,Mike Brown,2,562.4209077728179,0.052299227690475264,1066.0134573186472
2023-05-12,Product E,West,CUST3016,returning,Emily Davis,1,1752.3211387437766,0.056457145860711135,1653.3900886189117
2023-05-12,Product A,South,CUST3925,returning,Mike Brown,4,116.11651567867077,0.01996596866489783,455.1925478606132
2023-05-12,Product C,North,CUST3825,returning,Emily Davis,1,465.2722576449234,0.08008867704791794,428.0092180630435
2023-05-12,Product A,Central,CUST4033,returning,Sarah Johnson,4,99.12888459532472,0.040804526721506765,380.3359094999265
2023-05-12,Product A,North,CUST3345,new,John Smith,4,94.9588103710933,0.030431027647992326,368.27646474908045
2023-05-12,Product A,North,CUST2535,returning,Robert Wilson,3,112.49804526882376,0.05778716768778214,317.9913055869796
2023-05-12,Product E,East,CUST1029,returning,Robert Wilson,4,1482.733998542246,0.04805782526886784,5645.908108480372
2023-05-12,Product D,South,CUST3506,returning,Emily Davis,1,73.15227997077808,0.08210112596512736,67.14639541826097
2023-05-12,Product B,West,CUST3352,new,Mike Brown,1,201.21875510117425,0.053062868909719375,190.5415106770637
2023-05-13,Product E,West,CUST2466,returning,Sarah Johnson,3,1725.6234685586548,0.048474135739969205,4925.926086922998
2023-05-13,Product E,East,CUST1468,returning,Mike Brown,4,1672.1275186925777,0.0855817856373974,6116.095439317745
2023-05-13,Product C,West,CUST3880,new,Sarah Johnson,2,517.8279631755447,0.08320371426764442,949.4855065753808
2023-05-13,Product A,North,CUST4513,new,Robert Wilson,3,96.35946014935337,0.02451530295515314,281.9915363735909
2023-05-13,Product B,South,CUST3553,returning,Robert Wilson,3,210.57352679264508,0.04572963999545204,602.8322256595342
2023-05-13,Product B,East,CUST2382,returning,Robert Wilson,1,251.63159888491177,0.031177078741612043,243.78646071259914
2023-05-13,Product B,Central,CUST4579,returning,Emily Davis,1,246.47219561987492,0.048692314831911034,234.4708938734396
2023-05-13,Product A,East,CUST2522,returning,John Smith,3,88.61942487771938,0.03994003017782948,255.23988712128414
2023-05-13,Product E,Central,CUST4437,returning,John Smith,4,1294.9019342456556,0.009163175209704921,5132.146083771107
2023-05-13,Product A,East,CUST3859,new,Robert Wilson,1,82.23553073012302,0.09732765453533919,74.23173940469134
2023-05-13,Product A,Central,CUST3371,returning,Mike Brown,3,85.02859631138705,0.01589650940226306,251.03081529198556
2023-05-13,Product A,North,CUST3678,returning,Emily Davis,2,106.84744488636726,0.07651902029810298,197.34316616461376
2023-05-13,Product A,North,CUST2500,new,John Smith,2,93.07515159061278,0.014329834301432521,183.48280018147716
2023-05-13,Product E,East,CUST2947,returning,Robert Wilson,4,1386.3177416052035,0.09737407004323978,5005.30536292781
2023-05-13,Product B,South,CUST2359,new,Emily Davis,3,234.66437466405287,0.06561618064448772,657.7997839958119
2023-05-13,Product C,East,CUST3155,returning,John Smith,1,589.8194177856852,0.020053667190793337,577.9913754787436
2023-05-13,Product A,Central,CUST1596,returning,Mike Brown,2,87.18987605353034,0.09177956261106798,158.37525473044818
2023-05-13,Product B,West,CUST1542,new,Mike Brown,4,240.48930968230664,0.014588924648328727,947.9233170584915
2023-05-13,Product E,North,CUST2838,returning,Emily Davis,3,1686.6765624383843,0.014507550397986724,4986.62105161112
2023-05-13,Product B,North,CUST2709,new,Robert Wilson,2,240.0344518216375,0.05070435369367097,455.72732015561354
2023-05-13,Product A,North,CUST3142,returning,Robert Wilson,1,91.11577591362999,0.06922553895959048,84.80823721828767
2023-05-13,Product C,West,CUST4686,returning,Emily Davis,2,423.7806035355987,0.09548830387675504,766.6290249762336
2023-05-13,Product A,East,CUST1409,returning,Sarah Johnson,1,93.38660039938179,0.020406887047874113,91.48087059324665
2023-05-13,Product A,East,CUST1627,returning,Emily Davis,1,98.0767230105065,0.03237242309869084,94.90174183707728
2023-05-13,Product B,Central,CUST3396,new,Emily Davis,4,213.5650105937208,0.03600209378545035,823.5048922121399
2023-05-13,Product C,South,CUST3660,returning,Mike Brown,1,466.9712429152424,0.03290628169009096,451.60495565470154
2023-05-13,Product A,South,CUST4366,returning,Mike Brown,3,88.26191879075583,0.05058106835197151,251.39260993057334
2023-05-13,Product B,Central,CUST1125,new,Emily Davis,3,217.0214634882005,0.07510731394364173,602.164692892451
2023-05-13,Product C,Central,CUST2603,returning,Sarah Johnson,1,534.171540666139,0.07414399520442692,494.56592851664743
2023-05-13,Product D,North,CUST3224,returning,John Smith,2,69.157996140368,0.03189257154318894,133.90473960135546
2023-05-13,Product C,Central,CUST3727,returning,Sarah Johnson,3,581.5278586619088,0.08081103466143436,1603.6019721569749
2023-05-13,Product C,West,CUST1298,returning,Robert Wilson,2,480.4861451295584,0.021068791703030144,940.7257652432637
2023-05-13,Product A,West,CUST3684,new,Robert Wilson,4,110.40188823843908,0.08645412528975392,403.42875824179066
2023-05-13,Product A,North,CUST3782,new,John Smith,4,91.88307831185891,0.09630407827356227,332.1374525843912
2023-05-13,Product C,East,CUST4452,returning,John Smith,1,562.2338694484929,0.07676060194582318,519.0764591952973
2023-05-13,Product A,South,CUST2317,new,Mike Brown,1,94.03813298909517,0.009510937421839184,93.1437421909693
2023-05-13,Product A,East,CUST3026,new,Robert Wilson,2,111.73272685337801,0.05168585255373174,211.91545121561586
2023-05-13,Product C,North,CUST3532,returning,Emily Davis,4,535.3166740839753,0.07944412009213939,1971.155647762893
2023-05-13,Product C,North,CUST4969,new,Mike Brown,3,596.1633164990608,0.01548766037942092,1760.7904245673622
2023-05-13,Product D,North,CUST4386,returning,John Smith,1,73.93110960546123,0.0056602465605465335,73.51264129659953
2023-05-13,Product B,East,CUST1954,returning,John Smith,2,214.50141683224487,0.04695807033518258,408.85768842728
2023-05-13,Product C,Central,CUST2621,returning,John Smith,2,495.6036613319078,0.09221203897976371,899.8060743893126
2023-05-13,Product C,North,CUST4802,returning,John Smith,3,417.9031399589771,0.00578524909990914,1246.4563985840405
2023-05-13,Product A,Central,CUST1531,returning,John Smith,2,83.15422249511879,0.02842258506375425,161.58152906568185
2023-05-14,Product A,East,CUST4952,new,John Smith,2,95.6540535480232,0.09012659650033024,174.06615852055904
2023-05-14,Product C,West,CUST4134,returning,Emily Davis,2,432.5505772428328,0.0878216310274203,789.1265600950302
2023-05-14,Product A,East,CUST3493,returning,John Smith,4,119.43094660790207,0.02668037820922513,464.9779351300699
2023-05-14,Product A,West,CUST3391,new,Sarah Johnson,2,89.37554480869146,0.03480890322516831,172.52896023749804
2023-05-14,Product B,South,CUST3687,returning,Mike Brown,2,297.29348125037023,0.08255406915073546,545.5013892823285
2023-05-14,Product A,South,CUST3278,new,John Smith,2,92.9846896924591,0.09531876437058072,168.24300793118405
2023-05-14,Product A,South,CUST2169,returning,Mike Brown,3,95.53747754210296,0.07035850589987712,266.44681009439256
2023-05-14,Product B,North,CUST3735,returning,Robert Wilson,3,279.74087260553694,0.04677897704725416,799.964642240231
2023-05-14,Product E,East,CUST1690,new,Sarah Johnson,2,1383.5148647969054,0.07612714296253603,2556.3836617874354
2023-05-14,Product C,South,CUST2827,returning,John Smith,3,517.2221071796271,0.06690110247295387,1447.858133957777
2023-05-14,Product C,North,CUST4136,returning,Robert Wilson,2,598.9010208441117,0.05843514169821129,1127.8083096557652
2023-05-14,Product C,West,CUST2099,returning,Mike Brown,2,565.8461258951103,0.055316327967139006,1069.0911920323226
2023-05-14,Product B,Central,CUST2030,new,Robert Wilson,4,266.160488162091,0.05619541425098687,1004.8139570903096
2023-05-14,Product D,East,CUST2542,returning,Emily Davis,4,86.24287571344384,0.016928621027278944,339.1316110167529
2023-05-14,Product A,North,CUST2781,new,Robert Wilson,4,88.31809361991243,0.06642179722788824,329.80738845574786
2023-05-14,Product C,East,CUST2745,returning,John Smith,4,465.67147046544113,0.06487931155871676,1741.8361041964322
2023-05-14,Product B,South,CUST4934,new,John Smith,3,291.1383323328002,0.011116933275384122,863.7053007550495
2023-05-14,Product E,Central,CUST3534,new,John Smith,1,1492.655257576637,0.08768730434938227,1361.768341716809
2023-05-14,Product A,South,CUST4021,returning,Robert Wilson,2,92.40104065859805,0.06274151112702953,173.20731947593504
2023-05-14,Product B,West,CUST1947,returning,John Smith,1,213.70626959741796,0.016088336774205892,210.26809116137548
2023-05-14,Product D,East,CUST2548,returning,Sarah Johnson,3,82.72648071431668,0.005671359663311071,246.77192726551746
2023-05-14,Product C,South,CUST3497,returning,Mike Brown,2,408.8949196821607,0.08749702044778622,746.2356650674697
2023-05-14,Product A,East,CUST3752,new,Sarah Johnson,3,88.08570424973541,0.08995852164620959,240.48493355179195
2023-05-14,Product C,North,CUST1699,returning,Emily Davis,3,565.7644514210764,0.006648680301487198,1686.008593372894
2023-05-14,Product B,Central,CUST2568,returning,John Smith,2,225.6626803915228,0.05039657798253935,428.5801070428451
2023-05-14,Product A,Central,CUST4196,returning,Robert Wilson,3,93.71718437592733,0.05002645074774619,267.08653880258265
2023-05-14,Product A,South,CUST4214,new,Emily Davis,3,101.7559368285259,0.09230008393898835,277.09156595388765
2023-05-14,Product A,East,CUST3164,returning,John Smith,1,82.69235553495525,0.04862086885198427,78.67178136142854
2023-05-14,Product B,North,CUST4503,returning,Emily Davis,1,214.57411758739778,0.03595764012492494,206.85853868706678
2023-05-14,Product E,East,CUST3208,returning,Emily Davis,3,1426.690970306943,0.025435953880638185,4171.205173752878
